Codi Municipi Edats Homes Dones Total
82188 Sant-Joan-de-Vilatorrada 67 55 62 117
82188 Sant-Joan-de-Vilatorrada 68 63 65 128
82188 Sant-Joan-de-Vilatorrada 69 74 47 121
82188 Sant-Joan-de-Vilatorrada 70 45 45 90
82188 Sant-Joan-de-Vilatorrada 71 52 64 116
82188 Sant-Joan-de-Vilatorrada 72 42 56 98
82188 Sant-Joan-de-Vilatorrada 73 43 51 94
82188 Sant-Joan-de-Vilatorrada 74 35 45 80
82188 Sant-Joan-de-Vilatorrada 75 27 39 66
82188 Sant-Joan-de-Vilatorrada 76 50 45 95
82188 Sant-Joan-de-Vilatorrada 77 24 27 51
82188 Sant-Joan-de-Vilatorrada 78 32 31 63
82188 Sant-Joan-de-Vilatorrada 79 35 41 76
82188 Sant-Joan-de-Vilatorrada 80 33 43 76
82188 Sant-Joan-de-Vilatorrada 81 33 36 69
82188 Sant-Joan-de-Vilatorrada 82 29 27 56
82188 Sant-Joan-de-Vilatorrada 83 25 43 68
82188 Sant-Joan-de-Vilatorrada 84 19 36 55
82188 Sant-Joan-de-Vilatorrada 85 27 24 51
82188 Sant-Joan-de-Vilatorrada 86 15 21 36
82188 Sant-Joan-de-Vilatorrada 87 19 20 39
82188 Sant-Joan-de-Vilatorrada 88 10 20 30
82188 Sant-Joan-de-Vilatorrada 89 10 23 33
82188 Sant-Joan-de-Vilatorrada 90 6 19 25
82188 Sant-Joan-de-Vilatorrada 91 3 18 21
82188 Sant-Joan-de-Vilatorrada 92 2 10 12
82188 Sant-Joan-de-Vilatorrada 93 3 12 15
82188 Sant-Joan-de-Vilatorrada 94 1 3 4
82188 Sant-Joan-de-Vilatorrada 95 2 3 5
82188 Sant-Joan-de-Vilatorrada 96 0 3 3
82188 Sant-Joan-de-Vilatorrada 97 1 3 4
82188 Sant-Joan-de-Vilatorrada 98 0 2 2
82188 Sant-Joan-de-Vilatorrada 99 2 1 3
82188 Sant-Joan-de-Vilatorrada 100 0 1 1
82172 Sant-Joan-Despí 0 159 153 312
82172 Sant-Joan-Despí 1 184 172 356
82172 Sant-Joan-Despí 2 180 142 322
82172 Sant-Joan-Despí 3 173 190 363
82172 Sant-Joan-Despí 4 184 173 357
82172 Sant-Joan-Despí 5 196 187 383
82172 Sant-Joan-Despí 6 209 196 405
82172 Sant-Joan-Despí 7 203 211 414
82172 Sant-Joan-Despí 8 209 195 404
82172 Sant-Joan-Despí 9 210 207 417
82172 Sant-Joan-Despí 10 216 206 422
82172 Sant-Joan-Despí 11 239 198 437
82172 Sant-Joan-Despí 12 232 205 437
82172 Sant-Joan-Despí 13 232 198 430
82172 Sant-Joan-Despí 14 200 177 377
82172 Sant-Joan-Despí 15 216 162 378
82172 Sant-Joan-Despí 16 190 201 391
82172 Sant-Joan-Despí 17 206 173 379
82172 Sant-Joan-Despí 18 186 156 342
82172 Sant-Joan-Despí 19 175 169 344
82172 Sant-Joan-Despí 20 199 176 375
82172 Sant-Joan-Despí 21 153 148 301
82172 Sant-Joan-Despí 22 174 144 318
82172 Sant-Joan-Despí 23 135 154 289
82172 Sant-Joan-Despí 24 151 176 327
82172 Sant-Joan-Despí 25 151 166 317
82172 Sant-Joan-Despí 26 142 171 313
82172 Sant-Joan-Despí 27 157 179 336
82172 Sant-Joan-Despí 28 168 177 345
82172 Sant-Joan-Despí 29 161 158 319
82172 Sant-Joan-Despí 30 164 172 336
82172 Sant-Joan-Despí 31 180 220 400
82172 Sant-Joan-Despí 32 224 233 457
82172 Sant-Joan-Despí 33 192 194 386
82172 Sant-Joan-Despí 34 221 224 445
82172 Sant-Joan-Despí 35 201 230 431
82172 Sant-Joan-Despí 36 222 224 446
82172 Sant-Joan-Despí 37 229 257 486
82172 Sant-Joan-Despí 38 267 312 579
82172 Sant-Joan-Despí 39 300 286 586
82172 Sant-Joan-Despí 40 320 311 631
82172 Sant-Joan-Despí 41 331 354 685
82172 Sant-Joan-Despí 42 359 358 717
82172 Sant-Joan-Despí 43 308 351 659
82172 Sant-Joan-Despí 44 322 311 633
82172 Sant-Joan-Despí 45 311 300 611
82172 Sant-Joan-Despí 46 284 338 622
82172 Sant-Joan-Despí 47 301 299 600
82172 Sant-Joan-Despí 48 277 265 542
82172 Sant-Joan-Despí 49 302 290 592
82172 Sant-Joan-Despí 50 279 264 543
82172 Sant-Joan-Despí 51 250 280 530
82172 Sant-Joan-Despí 52 266 271 537
82172 Sant-Joan-Despí 53 219 241 460
82172 Sant-Joan-Despí 54 215 229 444
82172 Sant-Joan-Despí 55 217 223 440
82172 Sant-Joan-Despí 56 215 237 452
82172 Sant-Joan-Despí 57 198 244 442
82172 Sant-Joan-Despí 58 206 221 427
82172 Sant-Joan-Despí 59 196 213 409
82172 Sant-Joan-Despí 60 182 192 374
82172 Sant-Joan-Despí 61 201 169 370
82172 Sant-Joan-Despí 62 179 183 362
82172 Sant-Joan-Despí 63 173 168 341
82172 Sant-Joan-Despí 64 167 181 348
82172 Sant-Joan-Despí 65 135 184 319
82172 Sant-Joan-Despí 66 131 158 289
82172 Sant-Joan-Despí 67 159 178 337
82172 Sant-Joan-Despí 68 179 216 395
82172 Sant-Joan-Despí 69 158 196 354
82172 Sant-Joan-Despí 70 141 154 295
82172 Sant-Joan-Despí 71 144 164 308
82172 Sant-Joan-Despí 72 141 185 326
82172 Sant-Joan-Despí 73 146 155 301
82172 Sant-Joan-Despí 74 111 145 256
82172 Sant-Joan-Despí 75 116 104 220
82172 Sant-Joan-Despí 76 131 152 283
82172 Sant-Joan-Despí 77 57 83 140
82172 Sant-Joan-Despí 78 76 99 175
82172 Sant-Joan-Despí 79 94 99 193
82172 Sant-Joan-Despí 80 76 106 182
82172 Sant-Joan-Despí 81 73 111 184
82172 Sant-Joan-Despí 82 49 96 145
82172 Sant-Joan-Despí 83 66 98 164
82172 Sant-Joan-Despí 84 52 71 123
82172 Sant-Joan-Despí 85 37 89 126
82172 Sant-Joan-Despí 86 40 57 97
82172 Sant-Joan-Despí 87 28 60 88
82172 Sant-Joan-Despí 88 22 52 74
82172 Sant-Joan-Despí 89 16 35 51
82172 Sant-Joan-Despí 90 15 42 57
82172 Sant-Joan-Despí 91 10 28 38
82172 Sant-Joan-Despí 92 7 33 40
82172 Sant-Joan-Despí 93 7 13 20
82172 Sant-Joan-Despí 94 6 15 21
82172 Sant-Joan-Despí 95 3 9 12
82172 Sant-Joan-Despí 96 2 7 9
82172 Sant-Joan-Despí 97 2 3 5
82172 Sant-Joan-Despí 98 1 4 5
82172 Sant-Joan-Despí 99 0 4 4
82172 Sant-Joan-Despí 100 1 3 4
171851 Sant-Joan-les-Fonts 0 17 11 28
171851 Sant-Joan-les-Fonts 1 16 11 27
171851 Sant-Joan-les-Fonts 2 20 13 33
171851 Sant-Joan-les-Fonts 3 13 11 24
171851 Sant-Joan-les-Fonts 4 15 16 31
171851 Sant-Joan-les-Fonts 5 20 19 39
171851 Sant-Joan-les-Fonts 6 13 15 28
171851 Sant-Joan-les-Fonts 7 14 14 28
171851 Sant-Joan-les-Fonts 8 10 17 27
171851 Sant-Joan-les-Fonts 9 12 7 19
171851 Sant-Joan-les-Fonts 10 18 21 39
171851 Sant-Joan-les-Fonts 11 9 10 19
171851 Sant-Joan-les-Fonts 12 14 11 25
171851 Sant-Joan-les-Fonts 13 13 8 21
171851 Sant-Joan-les-Fonts 14 11 11 22
171851 Sant-Joan-les-Fonts 15 11 13 24
171851 Sant-Joan-les-Fonts 16 16 10 26
171851 Sant-Joan-les-Fonts 17 6 14 20
171851 Sant-Joan-les-Fonts 18 6 10 16
171851 Sant-Joan-les-Fonts 19 10 6 16
171851 Sant-Joan-les-Fonts 20 13 12 25
171851 Sant-Joan-les-Fonts 21 8 11 19
171851 Sant-Joan-les-Fonts 22 17 7 24
171851 Sant-Joan-les-Fonts 23 15 9 24
171851 Sant-Joan-les-Fonts 24 17 16 33
171851 Sant-Joan-les-Fonts 25 12 14 26
171851 Sant-Joan-les-Fonts 26 18 8 26
171851 Sant-Joan-les-Fonts 27 5 14 19
171851 Sant-Joan-les-Fonts 28 18 18 36
171851 Sant-Joan-les-Fonts 29 12 14 26
171851 Sant-Joan-les-Fonts 30 15 9 24
171851 Sant-Joan-les-Fonts 31 19 18 37
171851 Sant-Joan-les-Fonts 32 17 11 28
171851 Sant-Joan-les-Fonts 33 17 13 30
171851 Sant-Joan-les-Fonts 34 20 25 45
171851 Sant-Joan-les-Fonts 35 29 27 56
171851 Sant-Joan-les-Fonts 36 25 26 51
171851 Sant-Joan-les-Fonts 37 30 25 55
171851 Sant-Joan-les-Fonts 38 30 26 56
171851 Sant-Joan-les-Fonts 39 27 19 46
171851 Sant-Joan-les-Fonts 40 29 22 51
171851 Sant-Joan-les-Fonts 41 25 25 50
171851 Sant-Joan-les-Fonts 42 20 23 43
171851 Sant-Joan-les-Fonts 43 16 22 38
171851 Sant-Joan-les-Fonts 44 20 16 36
171851 Sant-Joan-les-Fonts 45 22 21 43
171851 Sant-Joan-les-Fonts 46 17 20 37
171851 Sant-Joan-les-Fonts 47 15 18 33
171851 Sant-Joan-les-Fonts 48 24 14 38
171851 Sant-Joan-les-Fonts 49 14 17 31
171851 Sant-Joan-les-Fonts 50 23 21 44
171851 Sant-Joan-les-Fonts 51 20 22 42
171851 Sant-Joan-les-Fonts 52 19 19 38
171851 Sant-Joan-les-Fonts 53 20 17 37
171851 Sant-Joan-les-Fonts 54 26 23 49
171851 Sant-Joan-les-Fonts 55 24 19 43
171851 Sant-Joan-les-Fonts 56 18 16 34
171851 Sant-Joan-les-Fonts 57 21 18 39
171851 Sant-Joan-les-Fonts 58 16 21 37
171851 Sant-Joan-les-Fonts 59 24 20 44
171851 Sant-Joan-les-Fonts 60 26 20 46
171851 Sant-Joan-les-Fonts 61 31 20 51
171851 Sant-Joan-les-Fonts 62 19 19 38
171851 Sant-Joan-les-Fonts 63 18 22 40
171851 Sant-Joan-les-Fonts 64 17 23 40
171851 Sant-Joan-les-Fonts 65 21 23 44
171851 Sant-Joan-les-Fonts 66 17 27 44
171851 Sant-Joan-les-Fonts 67 19 16 35
171851 Sant-Joan-les-Fonts 68 24 21 45
171851 Sant-Joan-les-Fonts 69 18 25 43
171851 Sant-Joan-les-Fonts 70 12 14 26
171851 Sant-Joan-les-Fonts 71 16 11 27
171851 Sant-Joan-les-Fonts 72 19 16 35
171851 Sant-Joan-les-Fonts 73 19 16 35
171851 Sant-Joan-les-Fonts 74 18 12 30
171851 Sant-Joan-les-Fonts 75 13 14 27
171851 Sant-Joan-les-Fonts 76 13 12 25
171851 Sant-Joan-les-Fonts 77 5 5 10
171851 Sant-Joan-les-Fonts 78 2 7 9
171851 Sant-Joan-les-Fonts 79 9 13 22
171851 Sant-Joan-les-Fonts 80 9 9 18
171851 Sant-Joan-les-Fonts 81 14 11 25
171851 Sant-Joan-les-Fonts 82 9 16 25
171851 Sant-Joan-les-Fonts 83 12 9 21
171851 Sant-Joan-les-Fonts 84 5 13 18
171851 Sant-Joan-les-Fonts 85 9 16 25
171851 Sant-Joan-les-Fonts 86 9 7 16
171851 Sant-Joan-les-Fonts 87 6 10 16
171851 Sant-Joan-les-Fonts 88 4 14 18
171851 Sant-Joan-les-Fonts 89 5 4 9
171851 Sant-Joan-les-Fonts 90 6 8 14
171851 Sant-Joan-les-Fonts 91 2 10 12
171851 Sant-Joan-les-Fonts 92 5 5 10
171851 Sant-Joan-les-Fonts 93 4 7 11
171851 Sant-Joan-les-Fonts 94 0 3 3
171851 Sant-Joan-les-Fonts 95 2 3 5
171851 Sant-Joan-les-Fonts 96 0 3 3
171851 Sant-Joan-les-Fonts 97 0 0 0
171851 Sant-Joan-les-Fonts 98 0 2 2
171851 Sant-Joan-les-Fonts 99 0 1 1
171851 Sant-Joan-les-Fonts 100 0 2 2
171668 Sant-Jordi-Desvalls 0 5 5 10
171668 Sant-Jordi-Desvalls 1 3 4 7
171668 Sant-Jordi-Desvalls 2 7 1 8
171668 Sant-Jordi-Desvalls 3 3 4 7
171668 Sant-Jordi-Desvalls 4 1 6 7
171668 Sant-Jordi-Desvalls 5 1 4 5
171668 Sant-Jordi-Desvalls 6 2 4 6
171668 Sant-Jordi-Desvalls 7 7 6 13
171668 Sant-Jordi-Desvalls 8 3 3 6
171668 Sant-Jordi-Desvalls 9 4 4 8
171668 Sant-Jordi-Desvalls 10 5 4 9
171668 Sant-Jordi-Desvalls 11 7 5 12
171668 Sant-Jordi-Desvalls 12 1 2 3
171668 Sant-Jordi-Desvalls 13 1 6 7
171668 Sant-Jordi-Desvalls 14 4 5 9
171668 Sant-Jordi-Desvalls 15 0 3 3
171668 Sant-Jordi-Desvalls 16 2 7 9
171668 Sant-Jordi-Desvalls 17 3 3 6
171668 Sant-Jordi-Desvalls 18 4 4 8
171668 Sant-Jordi-Desvalls 19 3 4 7
171668 Sant-Jordi-Desvalls 20 2 2 4
171668 Sant-Jordi-Desvalls 21 1 1 2
171668 Sant-Jordi-Desvalls 22 2 1 3
171668 Sant-Jordi-Desvalls 23 5 4 9
171668 Sant-Jordi-Desvalls 24 3 2 5
171668 Sant-Jordi-Desvalls 25 2 4 6
171668 Sant-Jordi-Desvalls 26 2 3 5
171668 Sant-Jordi-Desvalls 27 1 8 9
171668 Sant-Jordi-Desvalls 28 4 6 10
171668 Sant-Jordi-Desvalls 29 1 1 2
171668 Sant-Jordi-Desvalls 30 3 5 8
171668 Sant-Jordi-Desvalls 31 7 2 9
171668 Sant-Jordi-Desvalls 32 9 10 19
171668 Sant-Jordi-Desvalls 33 8 5 13
171668 Sant-Jordi-Desvalls 34 2 7 9
171668 Sant-Jordi-Desvalls 35 5 5 10
171668 Sant-Jordi-Desvalls 36 6 5 11
171668 Sant-Jordi-Desvalls 37 3 7 10
171668 Sant-Jordi-Desvalls 38 11 5 16
171668 Sant-Jordi-Desvalls 39 6 5 11
171668 Sant-Jordi-Desvalls 40 10 4 14
171668 Sant-Jordi-Desvalls 41 7 8 15
171668 Sant-Jordi-Desvalls 42 3 7 10
171668 Sant-Jordi-Desvalls 43 7 10 17
171668 Sant-Jordi-Desvalls 44 9 5 14
171668 Sant-Jordi-Desvalls 45 8 3 11
171668 Sant-Jordi-Desvalls 46 11 4 15
171668 Sant-Jordi-Desvalls 47 2 7 9
171668 Sant-Jordi-Desvalls 48 7 1 8
171668 Sant-Jordi-Desvalls 49 3 3 6
171668 Sant-Jordi-Desvalls 50 2 8 10
171668 Sant-Jordi-Desvalls 51 8 2 10
171668 Sant-Jordi-Desvalls 52 2 9 11
171668 Sant-Jordi-Desvalls 53 3 4 7
171668 Sant-Jordi-Desvalls 54 5 3 8
171668 Sant-Jordi-Desvalls 55 9 5 14
171668 Sant-Jordi-Desvalls 56 1 4 5
171668 Sant-Jordi-Desvalls 57 5 5 10
171668 Sant-Jordi-Desvalls 58 4 3 7
171668 Sant-Jordi-Desvalls 59 7 4 11
171668 Sant-Jordi-Desvalls 60 2 8 10
171668 Sant-Jordi-Desvalls 61 7 2 9
171668 Sant-Jordi-Desvalls 62 3 1 4
171668 Sant-Jordi-Desvalls 63 6 4 10
171668 Sant-Jordi-Desvalls 64 3 8 11
171668 Sant-Jordi-Desvalls 65 4 1 5
171668 Sant-Jordi-Desvalls 66 3 7 10
171668 Sant-Jordi-Desvalls 67 7 4 11
171668 Sant-Jordi-Desvalls 68 5 5 10
171668 Sant-Jordi-Desvalls 69 1 4 5
171668 Sant-Jordi-Desvalls 70 2 3 5
171668 Sant-Jordi-Desvalls 71 8 0 8
171668 Sant-Jordi-Desvalls 72 3 3 6
171668 Sant-Jordi-Desvalls 73 3 2 5
171668 Sant-Jordi-Desvalls 74 1 2 3
171668 Sant-Jordi-Desvalls 75 2 3 5
171668 Sant-Jordi-Desvalls 76 3 1 4
171668 Sant-Jordi-Desvalls 77 2 2 4
171668 Sant-Jordi-Desvalls 78 2 1 3
171668 Sant-Jordi-Desvalls 79 0 2 2
171668 Sant-Jordi-Desvalls 80 4 1 5
171668 Sant-Jordi-Desvalls 81 1 2 3
171668 Sant-Jordi-Desvalls 82 2 6 8
171668 Sant-Jordi-Desvalls 83 2 6 8
171668 Sant-Jordi-Desvalls 84 2 2 4
171668 Sant-Jordi-Desvalls 85 2 2 4
171668 Sant-Jordi-Desvalls 86 2 5 7
171668 Sant-Jordi-Desvalls 87 4 2 6
171668 Sant-Jordi-Desvalls 88 2 2 4
171668 Sant-Jordi-Desvalls 89 1 1 2
171668 Sant-Jordi-Desvalls 90 1 1 2
171668 Sant-Jordi-Desvalls 91 1 2 3
171668 Sant-Jordi-Desvalls 92 0 2 2
171668 Sant-Jordi-Desvalls 93 0 0 0
171668 Sant-Jordi-Desvalls 94 2 3 5
171668 Sant-Jordi-Desvalls 95 0 2 2
171668 Sant-Jordi-Desvalls 96 1 0 1
171668 Sant-Jordi-Desvalls 97 1 1 2
171668 Sant-Jordi-Desvalls 98 0 0 0
171668 Sant-Jordi-Desvalls 99 0 0 0
171668 Sant-Jordi-Desvalls 100 0 1 1
89030 Sant-Julià-de-Cerdanyola 0 0 1 1
89030 Sant-Julià-de-Cerdanyola 1 2 2 4
89030 Sant-Julià-de-Cerdanyola 2 0 0 0
89030 Sant-Julià-de-Cerdanyola 3 0 0 0
89030 Sant-Julià-de-Cerdanyola 4 1 0 1
89030 Sant-Julià-de-Cerdanyola 5 0 1 1
89030 Sant-Julià-de-Cerdanyola 6 0 1 1
89030 Sant-Julià-de-Cerdanyola 7 1 0 1
89030 Sant-Julià-de-Cerdanyola 8 2 1 3
89030 Sant-Julià-de-Cerdanyola 9 3 0 3
89030 Sant-Julià-de-Cerdanyola 10 4 0 4
89030 Sant-Julià-de-Cerdanyola 11 2 0 2
89030 Sant-Julià-de-Cerdanyola 12 0 2 2
89030 Sant-Julià-de-Cerdanyola 13 0 2 2
89030 Sant-Julià-de-Cerdanyola 14 1 1 2
89030 Sant-Julià-de-Cerdanyola 15 3 1 4
89030 Sant-Julià-de-Cerdanyola 16 1 1 2
89030 Sant-Julià-de-Cerdanyola 17 0 0 0
89030 Sant-Julià-de-Cerdanyola 18 2 1 3
89030 Sant-Julià-de-Cerdanyola 19 2 2 4
89030 Sant-Julià-de-Cerdanyola 20 1 1 2
89030 Sant-Julià-de-Cerdanyola 21 0 1 1
89030 Sant-Julià-de-Cerdanyola 22 3 1 4
89030 Sant-Julià-de-Cerdanyola 23 1 1 2
89030 Sant-Julià-de-Cerdanyola 24 0 0 0
89030 Sant-Julià-de-Cerdanyola 25 1 1 2
89030 Sant-Julià-de-Cerdanyola 26 0 0 0
89030 Sant-Julià-de-Cerdanyola 27 1 3 4
89030 Sant-Julià-de-Cerdanyola 28 3 1 4
89030 Sant-Julià-de-Cerdanyola 29 2 1 3
89030 Sant-Julià-de-Cerdanyola 30 0 0 0
89030 Sant-Julià-de-Cerdanyola 31 1 1 2
89030 Sant-Julià-de-Cerdanyola 32 0 3 3
89030 Sant-Julià-de-Cerdanyola 33 2 1 3
89030 Sant-Julià-de-Cerdanyola 34 1 0 1
89030 Sant-Julià-de-Cerdanyola 35 0 2 2
89030 Sant-Julià-de-Cerdanyola 36 1 2 3
89030 Sant-Julià-de-Cerdanyola 37 5 1 6
89030 Sant-Julià-de-Cerdanyola 38 4 0 4
89030 Sant-Julià-de-Cerdanyola 39 1 1 2
89030 Sant-Julià-de-Cerdanyola 40 1 0 1
89030 Sant-Julià-de-Cerdanyola 41 0 4 4
89030 Sant-Julià-de-Cerdanyola 42 1 1 2
89030 Sant-Julià-de-Cerdanyola 43 3 2 5
89030 Sant-Julià-de-Cerdanyola 44 1 3 4
89030 Sant-Julià-de-Cerdanyola 45 0 0 0
89030 Sant-Julià-de-Cerdanyola 46 1 2 3
89030 Sant-Julià-de-Cerdanyola 47 2 5 7
89030 Sant-Julià-de-Cerdanyola 48 1 1 2
89030 Sant-Julià-de-Cerdanyola 49 2 2 4
89030 Sant-Julià-de-Cerdanyola 50 7 1 8
89030 Sant-Julià-de-Cerdanyola 51 2 1 3
89030 Sant-Julià-de-Cerdanyola 52 2 1 3
89030 Sant-Julià-de-Cerdanyola 53 3 2 5
89030 Sant-Julià-de-Cerdanyola 54 3 1 4
89030 Sant-Julià-de-Cerdanyola 55 3 1 4
89030 Sant-Julià-de-Cerdanyola 56 3 1 4
89030 Sant-Julià-de-Cerdanyola 57 3 2 5
89030 Sant-Julià-de-Cerdanyola 58 2 2 4
89030 Sant-Julià-de-Cerdanyola 59 2 2 4
89030 Sant-Julià-de-Cerdanyola 60 5 1 6
89030 Sant-Julià-de-Cerdanyola 61 0 3 3
89030 Sant-Julià-de-Cerdanyola 62 2 1 3
89030 Sant-Julià-de-Cerdanyola 63 1 2 3
89030 Sant-Julià-de-Cerdanyola 64 3 1 4
89030 Sant-Julià-de-Cerdanyola 65 2 0 2
89030 Sant-Julià-de-Cerdanyola 66 0 1 1
89030 Sant-Julià-de-Cerdanyola 67 1 1 2
89030 Sant-Julià-de-Cerdanyola 68 2 0 2
89030 Sant-Julià-de-Cerdanyola 69 0 2 2
89030 Sant-Julià-de-Cerdanyola 70 2 2 4
89030 Sant-Julià-de-Cerdanyola 71 2 2 4
89030 Sant-Julià-de-Cerdanyola 72 0 2 2
89030 Sant-Julià-de-Cerdanyola 73 1 0 1
89030 Sant-Julià-de-Cerdanyola 74 1 1 2
89030 Sant-Julià-de-Cerdanyola 75 0 4 4
89030 Sant-Julià-de-Cerdanyola 76 3 1 4
89030 Sant-Julià-de-Cerdanyola 77 0 0 0
89030 Sant-Julià-de-Cerdanyola 78 1 0 1
89030 Sant-Julià-de-Cerdanyola 79 1 2 3
89030 Sant-Julià-de-Cerdanyola 80 2 0 2
89030 Sant-Julià-de-Cerdanyola 81 2 0 2
89030 Sant-Julià-de-Cerdanyola 82 0 2 2
89030 Sant-Julià-de-Cerdanyola 83 1 0 1
89030 Sant-Julià-de-Cerdanyola 84 3 1 4
89030 Sant-Julià-de-Cerdanyola 85 1 4 5
89030 Sant-Julià-de-Cerdanyola 86 0 0 0
89030 Sant-Julià-de-Cerdanyola 87 0 0 0
89030 Sant-Julià-de-Cerdanyola 88 0 0 0
89030 Sant-Julià-de-Cerdanyola 89 1 2 3
89030 Sant-Julià-de-Cerdanyola 90 2 1 3
89030 Sant-Julià-de-Cerdanyola 91 0 1 1
89030 Sant-Julià-de-Cerdanyola 92 1 0 1
89030 Sant-Julià-de-Cerdanyola 93 0 0 0
89030 Sant-Julià-de-Cerdanyola 94 0 0 0
89030 Sant-Julià-de-Cerdanyola 95 0 0 0
89030 Sant-Julià-de-Cerdanyola 96 0 0 0
89030 Sant-Julià-de-Cerdanyola 97 0 0 0
89030 Sant-Julià-de-Cerdanyola 98 0 0 0
89030 Sant-Julià-de-Cerdanyola 99 0 1 1
89030 Sant-Julià-de-Cerdanyola 100 0 0 0
171693 Sant-Julià-de-Ramis 0 26 12 38
171693 Sant-Julià-de-Ramis 1 24 19 43
171693 Sant-Julià-de-Ramis 2 25 22 47
171693 Sant-Julià-de-Ramis 3 14 20 34
171693 Sant-Julià-de-Ramis 4 30 17 47
171693 Sant-Julià-de-Ramis 5 31 14 45
171693 Sant-Julià-de-Ramis 6 21 23 44
171693 Sant-Julià-de-Ramis 7 17 30 47
171693 Sant-Julià-de-Ramis 8 29 24 53
171693 Sant-Julià-de-Ramis 9 20 28 48
171693 Sant-Julià-de-Ramis 10 22 20 42
171693 Sant-Julià-de-Ramis 11 21 25 46
171693 Sant-Julià-de-Ramis 12 26 30 56
171693 Sant-Julià-de-Ramis 13 20 29 49
171693 Sant-Julià-de-Ramis 14 15 17 32
171693 Sant-Julià-de-Ramis 15 30 26 56
171693 Sant-Julià-de-Ramis 16 15 18 33
171693 Sant-Julià-de-Ramis 17 16 13 29
171693 Sant-Julià-de-Ramis 18 10 14 24
171693 Sant-Julià-de-Ramis 19 19 16 35
171693 Sant-Julià-de-Ramis 20 13 18 31
171693 Sant-Julià-de-Ramis 21 14 19 33
171693 Sant-Julià-de-Ramis 22 17 17 34
171693 Sant-Julià-de-Ramis 23 14 20 34
171693 Sant-Julià-de-Ramis 24 16 15 31
171693 Sant-Julià-de-Ramis 25 27 20 47
171693 Sant-Julià-de-Ramis 26 14 12 26
171693 Sant-Julià-de-Ramis 27 17 18 35
171693 Sant-Julià-de-Ramis 28 21 18 39
171693 Sant-Julià-de-Ramis 29 21 16 37
171693 Sant-Julià-de-Ramis 30 19 31 50
171693 Sant-Julià-de-Ramis 31 20 20 40
171693 Sant-Julià-de-Ramis 32 24 19 43
171693 Sant-Julià-de-Ramis 33 41 23 64
171693 Sant-Julià-de-Ramis 34 24 22 46
171693 Sant-Julià-de-Ramis 35 26 25 51
171693 Sant-Julià-de-Ramis 36 29 29 58
171693 Sant-Julià-de-Ramis 37 23 28 51
171693 Sant-Julià-de-Ramis 38 27 39 66
171693 Sant-Julià-de-Ramis 39 52 30 82
171693 Sant-Julià-de-Ramis 40 30 38 68
171693 Sant-Julià-de-Ramis 41 37 31 68
171693 Sant-Julià-de-Ramis 42 24 38 62
171693 Sant-Julià-de-Ramis 43 35 28 63
171693 Sant-Julià-de-Ramis 44 31 30 61
171693 Sant-Julià-de-Ramis 45 30 27 57
171693 Sant-Julià-de-Ramis 46 28 27 55
171693 Sant-Julià-de-Ramis 47 26 32 58
171693 Sant-Julià-de-Ramis 48 22 19 41
171693 Sant-Julià-de-Ramis 49 31 28 59
171693 Sant-Julià-de-Ramis 50 29 26 55
171693 Sant-Julià-de-Ramis 51 23 18 41
171693 Sant-Julià-de-Ramis 52 22 24 46
171693 Sant-Julià-de-Ramis 53 24 24 48
171693 Sant-Julià-de-Ramis 54 30 24 54
171693 Sant-Julià-de-Ramis 55 20 29 49
171693 Sant-Julià-de-Ramis 56 26 22 48
171693 Sant-Julià-de-Ramis 57 22 25 47
171693 Sant-Julià-de-Ramis 58 23 16 39
171693 Sant-Julià-de-Ramis 59 23 16 39
171693 Sant-Julià-de-Ramis 60 17 20 37
171693 Sant-Julià-de-Ramis 61 28 20 48
171693 Sant-Julià-de-Ramis 62 18 13 31
171693 Sant-Julià-de-Ramis 63 30 11 41
171693 Sant-Julià-de-Ramis 64 16 20 36
171693 Sant-Julià-de-Ramis 65 17 19 36
171693 Sant-Julià-de-Ramis 66 17 15 32
171693 Sant-Julià-de-Ramis 67 10 10 20
171693 Sant-Julià-de-Ramis 68 11 14 25
171693 Sant-Julià-de-Ramis 69 11 17 28
171693 Sant-Julià-de-Ramis 70 11 15 26
171693 Sant-Julià-de-Ramis 71 8 10 18
171693 Sant-Julià-de-Ramis 72 15 8 23
171693 Sant-Julià-de-Ramis 73 10 8 18
171693 Sant-Julià-de-Ramis 74 5 7 12
171693 Sant-Julià-de-Ramis 75 12 13 25
171693 Sant-Julià-de-Ramis 76 10 9 19
171693 Sant-Julià-de-Ramis 77 1 3 4
171693 Sant-Julià-de-Ramis 78 1 8 9
171693 Sant-Julià-de-Ramis 79 8 6 14
171693 Sant-Julià-de-Ramis 80 11 7 18
171693 Sant-Julià-de-Ramis 81 9 8 17
171693 Sant-Julià-de-Ramis 82 11 8 19
171693 Sant-Julià-de-Ramis 83 6 4 10
171693 Sant-Julià-de-Ramis 84 10 10 20
171693 Sant-Julià-de-Ramis 85 5 2 7
171693 Sant-Julià-de-Ramis 86 1 11 12
171693 Sant-Julià-de-Ramis 87 1 6 7
171693 Sant-Julià-de-Ramis 88 5 2 7
171693 Sant-Julià-de-Ramis 89 2 2 4
171693 Sant-Julià-de-Ramis 90 1 3 4
171693 Sant-Julià-de-Ramis 91 1 2 3
171693 Sant-Julià-de-Ramis 92 1 2 3
171693 Sant-Julià-de-Ramis 93 0 1 1
171693 Sant-Julià-de-Ramis 94 3 1 4
